,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC
Date,,,,,,,,,,,,
2020-08-03,106.67025756835938,3294.610107421875,108.9375,3294.610107421875,111.63749694824219,3302.72998046875,107.89250183105469,3284.530029296875,108.19999694824219,3288.260009765625,308151200,4438940000
2020-08-04,107.38260650634766,3306.510009765625,109.66500091552734,3306.510009765625,110.79000091552734,3306.840087890625,108.38749694824219,3286.3701171875,109.13249969482422,3289.919921875,173071600,4414380000
2020-08-05,107.77184295654297,3327.77001953125,110.0625,3327.77001953125,110.39250183105469,3330.77001953125,108.89749908447266,3317.3701171875,109.37750244140625,3317.3701171875,121776800,4535060000
2020-08-06,111.53192138671875,3349.159912109375,113.90249633789062,3349.159912109375,114.4124984741211,3351.030029296875,109.79750061035156,3318.139892578125,110.40499877929688,3323.169921875,202428800,4278930000
2020-08-07,108.99615478515625,3351.280029296875,111.11250305175781,3351.280029296875,113.67500305175781,3352.5400390625,110.2925033569336,3328.719970703125,113.20500183105469,3340.050048828125,198045600,4110030000
2020-08-10,110.58039093017578,3360.469970703125,112.72750091552734,3360.469970703125,113.7750015258789,3363.2900390625,110.0,3335.43994140625,112.5999984741211,3356.0400390625,212403600,4327920000
2020-08-11,107.29175567626953,3333.68994140625,109.375,3333.68994140625,112.48249816894531,3381.010009765625,109.10749816894531,3326.43994140625,111.97000122070312,3370.340087890625,187902400,4880540000
2020-08-12,110.85751342773438,3380.35009765625,113.01000213623047,3380.35009765625,113.2750015258789,3387.889892578125,110.29750061035156,3355.4599609375,110.49749755859375,3355.4599609375,165598000,3772250000
2020-08-13,112.81942749023438,3373.429931640625,115.01000213623047,3373.429931640625,116.0425033569336,3387.239990234375,113.92749786376953,3363.35009765625,114.43000030517578,3372.949951171875,210082000,3438730000
2020-08-14,112.7188720703125,3372.85009765625,114.90750122070312,3372.85009765625,115.0,3378.510009765625,113.04499816894531,3361.639892578125,114.83000183105469,3368.659912109375,165565200,3200060000
2020-08-17,112.42459106445312,3381.989990234375,114.60749816894531,3381.989990234375,116.0875015258789,3387.590087890625,113.9625015258789,3379.219970703125,116.0625,3380.860107421875,119561600,3460330000
2020-08-18,113.36140441894531,3389.780029296875,115.5625,3389.780029296875,116.0,3395.06005859375,114.00749969482422,3370.14990234375,114.35250091552734,3387.0400390625,105633600,3669550000
2020-08-19,113.50362396240234,3374.85009765625,115.7074966430664,3374.85009765625,117.1624984741211,3399.5400390625,115.61000061035156,3369.659912109375,115.98249816894531,3392.510009765625,145538000,3679480000
2020-08-20,116.022216796875,3385.510009765625,118.2750015258789,3385.510009765625,118.39250183105469,3390.800048828125,115.73249816894531,3354.68994140625,115.75,3360.47998046875,126907200,3431040000
2020-08-21,122.00114440917969,3397.159912109375,124.37000274658203,3397.159912109375,124.86750030517578,3399.9599609375,119.25,3379.31005859375,119.26249694824219,3386.010009765625,338054800,3505010000
2020-08-24,123.46029663085938,3431.280029296875,125.85749816894531,3431.280029296875,128.78500366210938,3432.090087890625,123.9375,3413.1298828125,128.69749450683594,3418.090087890625,345937600,3743410000
2020-08-25,122.44747924804688,3443.6201171875,124.82499694824219,3443.6201171875,125.18000030517578,3444.2099609375,123.05249786376953,3425.840087890625,124.69750213623047,3435.949951171875,211495600,3627650000
2020-08-26,124.11264038085938,3478.72998046875,126.52249908447266,3478.72998046875,126.99250030517578,3481.070068359375,125.0824966430664,3444.14990234375,126.18000030517578,3449.969970703125,163022400,3780530000
2020-08-27,122.62894439697266,3484.550048828125,125.01000213623047,3484.550048828125,127.48500061035156,3501.3798828125,123.8324966430664,3468.35009765625,127.14250183105469,3485.139892578125,155552400,3955890000
2020-08-28,122.4303207397461,3508.010009765625,124.80750274658203,3508.010009765625,126.44249725341797,3509.22998046875,124.57749938964844,3484.320068359375,126.01249694824219,3494.68994140625,187630000,3868510000
2020-08-31,126.58219909667969,3500.31005859375,129.0399932861328,3500.31005859375,131.0,3514.77001953125,126.0,3493.25,127.58000183105469,3509.72998046875,225702700,4348280000
2020-09-01,131.624267578125,3526.64990234375,134.17999267578125,3526.64990234375,134.8000030517578,3528.030029296875,130.52999877929688,3494.60009765625,132.75999450683594,3507.43994140625,151948100,4101490000
2020-09-02,128.89723205566406,3580.840087890625,131.39999389648438,3580.840087890625,137.97999572753906,3588.110107421875,127.0,3535.22998046875,137.58999633789062,3543.760009765625,200119000,4295640000
2020-09-03,118.5776138305664,3455.06005859375,120.87999725341797,3455.06005859375,128.83999633789062,3564.85009765625,120.5,3427.409912109375,126.91000366210938,3564.739990234375,257599600,4911830000
2020-09-04,118.65608978271484,3426.9599609375,120.95999908447266,3426.9599609375,123.69999694824219,3479.14990234375,110.88999938964844,3349.6298828125,120.06999969482422,3453.60009765625,332607200,4438720000
2020-09-08,110.67113494873047,3331.840087890625,112.81999969482422,3331.840087890625,118.98999786376953,3379.969970703125,112.68000030517578,3329.27001953125,113.94999694824219,3371.8798828125,231366600,4694330000
2020-09-09,115.08541870117188,3398.9599609375,117.31999969482422,3398.9599609375,119.13999938964844,3424.77001953125,115.26000213623047,3366.840087890625,117.26000213623047,3369.820068359375,176940500,3932520000
2020-09-10,111.32836151123047,3339.18994140625,113.48999786376953,3339.18994140625,120.5,3425.550048828125,112.5,3329.25,120.36000061035156,3412.56005859375,182274400,4208630000
2020-09-11,109.86674499511719,3340.969970703125,112.0,3340.969970703125,115.2300033569336,3368.949951171875,110.0,3310.469970703125,114.56999969482422,3352.699951171875,180860300,3710090000
2020-09-14,113.16275787353516,3383.5400390625,115.36000061035156,3383.5400390625,115.93000030517578,3402.929931640625,112.80000305175781,3363.56005859375,114.72000122070312,3363.56005859375,140150100,3839580000
2020-09-15,113.3393325805664,3401.199951171875,115.54000091552734,3401.199951171875,118.83000183105469,3419.47998046875,113.61000061035156,3389.25,118.33000183105469,3407.72998046875,184642000,4057190000
2020-09-16,109.99427032470703,3385.489990234375,112.12999725341797,3385.489990234375,116.0,3428.919921875,112.04000091552734,3384.449951171875,115.2300033569336,3411.22998046875,154679000,4718900000
2020-09-17,108.23836517333984,3357.010009765625,110.33999633789062,3357.010009765625,112.19999694824219,3375.169921875,108.70999908447266,3328.820068359375,109.72000122070312,3346.860107421875,178011000,4379840000
2020-09-18,104.80504608154297,3319.469970703125,106.83999633789062,3319.469970703125,110.87999725341797,3362.27001953125,106.08999633789062,3292.39990234375,110.4000015258789,3357.3798828125,287104900,7076400000
2020-09-21,107.98332977294922,3281.06005859375,110.08000183105469,3281.06005859375,110.19000244140625,3285.570068359375,103.0999984741211,3229.10009765625,104.54000091552734,3285.570068359375,195713800,4836070000
2020-09-22,109.68036651611328,3315.570068359375,111.80999755859375,3315.570068359375,112.86000061035156,3320.31005859375,109.16000366210938,3270.949951171875,112.68000030517578,3295.75,183055400,3974510000
2020-09-23,105.0797119140625,3236.919921875,107.12000274658203,3236.919921875,112.11000061035156,3323.35009765625,106.7699966430664,3232.570068359375,111.62000274658203,3320.110107421875,150718700,4378650000
2020-09-24,106.15875244140625,3246.590087890625,108.22000122070312,3246.590087890625,110.25,3278.699951171875,105.0,3209.449951171875,105.16999816894531,3226.139892578125,167743300,4601920000
2020-09-25,110.14142608642578,3298.4599609375,112.27999877929688,3298.4599609375,112.44000244140625,3306.8798828125,107.66999816894531,3228.43994140625,108.43000030517578,3236.659912109375,149981400,3803330000
2020-09-28,112.7703857421875,3351.60009765625,114.95999908447266,3351.60009765625,115.31999969482422,3360.739990234375,112.77999877929688,3332.909912109375,115.01000213623047,3333.89990234375,137672400,3950910000
2020-09-29,111.91695404052734,3335.469970703125,114.08999633789062,3335.469970703125,115.30999755859375,3357.919921875,113.56999969482422,3327.5400390625,114.55000305175781,3350.919921875,99382200,3661590000
2020-09-30,113.60418701171875,3363.0,115.80999755859375,3363.0,117.26000213623047,3393.56005859375,113.62000274658203,3340.469970703125,113.79000091552734,3341.2099609375,142675200,4738640000
2020-10-01,114.56551361083984,3380.800048828125,116.79000091552734,3380.800048828125,117.72000122070312,3397.179931640625,115.83000183105469,3361.389892578125,117.63999938964844,3385.8701171875,116120400,4076340000
2020-10-02,110.86731719970703,3348.419921875,113.0199966430664,3348.419921875,115.37000274658203,3369.10009765625,112.22000122070312,3323.68994140625,112.88999938964844,3338.93994140625,144712000,3975180000
2020-10-05,114.2810287475586,3408.60009765625,116.5,3408.60009765625,116.6500015258789,3409.570068359375,113.55000305175781,3367.27001953125,113.91000366210938,3367.27001953125,106243800,3692720000
2020-10-06,111.00466918945312,3360.969970703125,113.16000366210938,3360.969970703125,116.12000274658203,3431.56005859375,112.25,3354.5400390625,115.69999694824219,3408.739990234375,161498200,4453390000
2020-10-07,112.88809204101562,3419.43994140625,115.08000183105469,3419.43994140625,115.55000305175781,3426.260009765625,114.12999725341797,3384.56005859375,114.62000274658203,3384.56005859375,96849000,3814750000
2020-10-08,112.78018188476562,3446.830078125,114.97000122070312,3446.830078125,116.4000015258789,3447.280029296875,114.58999633789062,3428.14990234375,116.25,3434.280029296875,83477200,3867640000
2020-10-09,114.74209594726562,3477.139892578125,116.97000122070312,3477.139892578125,117.0,3482.340087890625,114.91999816894531,3458.070068359375,115.27999877929688,3459.669921875,100506900,3944090000
2020-10-12,122.03057861328125,3534.219970703125,124.4000015258789,3534.219970703125,125.18000030517578,3549.85009765625,119.27999877929688,3499.610107421875,120.05999755859375,3500.02001953125,240226800,3435760000
2020-10-13,118.79342651367188,3511.929931640625,121.0999984741211,3511.929931640625,125.38999938964844,3534.010009765625,119.6500015258789,3500.860107421875,125.2699966430664,3534.010009765625,262330500,3611100000
2020-10-14,118.88172149658203,3488.669921875,121.19000244140625,3488.669921875,123.02999877929688,3527.93994140625,119.62000274658203,3480.550048828125,121.0,3515.469970703125,150712000,3858510000
2020-10-15,118.41085815429688,3483.340087890625,120.70999908447266,3483.340087890625,121.19999694824219,3489.080078125,118.1500015258789,3440.889892578125,118.72000122070312,3453.719970703125,112559200,3724550000
2020-10-16,116.75303649902344,3483.81005859375,119.0199966430664,3483.81005859375,121.55000305175781,3515.760009765625,118.80999755859375,3480.449951171875,121.27999877929688,3493.5,115393800,4688030000
2020-10-19,113.77096557617188,3426.919921875,115.9800033569336,3426.919921875,120.41999816894531,3502.419921875,115.66000366210938,3419.929931640625,119.95999908447266,3493.659912109375,120639300,4091080000
2020-10-20,115.27180480957031,3443.1201171875,117.51000213623047,3443.1201171875,118.9800033569336,3476.929931640625,115.62999725341797,3435.64990234375,116.19999694824219,3439.3798828125,124423700,3917850000
2020-10-21,114.64399719238281,3435.56005859375,116.87000274658203,3435.56005859375,118.70999908447266,3464.860107421875,116.44999694824219,3433.06005859375,116.66999816894531,3439.909912109375,89946000,4103960000
2020-10-22,113.54532623291016,3453.489990234375,115.75,3453.489990234375,118.04000091552734,3460.530029296875,114.58999633789062,3415.340087890625,117.44999694824219,3438.5,101988000,4172060000
2020-10-23,112.84886169433594,3465.389892578125,115.04000091552734,3465.389892578125,116.55000305175781,3466.4599609375,114.27999877929688,3440.449951171875,116.38999938964844,3464.89990234375,82572600,3651600000
2020-10-26,112.8586654663086,3400.969970703125,115.05000305175781,3400.969970703125,116.55000305175781,3441.419921875,112.87999725341797,3364.860107421875,114.01000213623047,3441.419921875,111850700,4002210000
2020-10-27,114.37914276123047,3390.679931640625,116.5999984741211,3390.679931640625,117.27999877929688,3409.510009765625,114.54000091552734,3388.7099609375,115.48999786376953,3403.14990234375,92276800,3962400000
2020-10-28,109.08197784423828,3271.030029296875,111.19999694824219,3271.030029296875,115.43000030517578,3342.47998046875,111.0999984741211,3268.889892578125,115.05000305175781,3342.47998046875,143937800,5139970000
2020-10-29,113.1235122680664,3310.110107421875,115.31999969482422,3310.110107421875,116.93000030517578,3341.050048828125,112.19999694824219,3259.820068359375,112.37000274658203,3277.169921875,146129200,4911860000
2020-10-30,106.78656005859375,3269.9599609375,108.86000061035156,3269.9599609375,111.98999786376953,3304.929931640625,107.72000122070312,3233.93994140625,111.05999755859375,3293.590087890625,190272600,4843930000
2020-11-02,106.69828033447266,3310.239990234375,108.7699966430664,3310.239990234375,110.68000030517578,3330.139892578125,107.31999969482422,3279.739990234375,109.11000061035156,3296.199951171875,122866900,4314690000
2020-11-03,108.33646392822266,3369.159912109375,110.44000244140625,3369.159912109375,111.48999786376953,3389.489990234375,108.7300033569336,3336.25,109.66000366210938,3336.25,107624400,4241380000
2020-11-04,112.76056671142578,3443.43994140625,114.94999694824219,3443.43994140625,115.58999633789062,3486.25,112.3499984741211,3405.169921875,114.13999938964844,3406.4599609375,138235500,4790400000
2020-11-05,116.7628402709961,3510.449951171875,119.02999877929688,3510.449951171875,119.62000274658203,3529.050048828125,116.87000274658203,3485.739990234375,117.94999694824219,3485.739990234375,126387100,4858150000
2020-11-06,116.63020324707031,3509.43994140625,118.69000244140625,3509.43994140625,119.19999694824219,3521.580078125,116.12999725341797,3484.340087890625,118.31999969482422,3508.340087890625,114457900,4842460000
2020-11-09,114.30132293701172,3550.5,116.31999969482422,3550.5,121.98999786376953,3645.989990234375,116.05000305175781,3547.47998046875,120.5,3583.0400390625,154515300,8570510000
2020-11-10,113.95741271972656,3545.530029296875,115.97000122070312,3545.530029296875,117.58999633789062,3557.219970703125,114.12999725341797,3511.909912109375,115.55000305175781,3543.260009765625,138023400,6037470000
2020-11-11,117.41632843017578,3572.659912109375,119.48999786376953,3572.659912109375,119.62999725341797,3581.159912109375,116.44000244140625,3557.0,117.19000244140625,3563.219970703125,112295000,4635560000
2020-11-12,117.14117431640625,3537.010009765625,119.20999908447266,3537.010009765625,120.52999877929688,3569.02001953125,118.56999969482422,3518.580078125,119.62000274658203,3562.669921875,103162300,4909660000
2020-11-13,117.19029998779297,3585.14990234375,119.26000213623047,3585.14990234375,119.66999816894531,3593.659912109375,117.87000274658203,3552.570068359375,119.44000244140625,3552.570068359375,81581900,4719580000
2020-11-16,118.21224975585938,3626.909912109375,120.30000305175781,3626.909912109375,120.98999786376953,3628.510009765625,118.1500015258789,3600.159912109375,118.91999816894531,3600.159912109375,91183000,5295510000
2020-11-17,117.31804656982422,3609.530029296875,119.38999938964844,3609.530029296875,120.66999816894531,3623.110107421875,118.95999908447266,3588.679931640625,119.55000305175781,3610.31005859375,74271000,4812180000
2020-11-18,115.98165893554688,3567.7900390625,118.02999877929688,3567.7900390625,119.81999969482422,3619.090087890625,118.0,3567.330078125,118.61000061035156,3612.090087890625,76322100,5284810000
2020-11-19,116.58106994628906,3581.8701171875,118.63999938964844,3581.8701171875,119.05999755859375,3585.219970703125,116.80999755859375,3543.840087890625,117.58999633789062,3559.409912109375,74113000,4363370000
2020-11-20,115.30363464355469,3557.5400390625,117.33999633789062,3557.5400390625,118.7699966430664,3581.22998046875,117.29000091552734,3556.85009765625,118.63999938964844,3579.31005859375,73604300,4236370000
2020-11-23,111.87417602539062,3577.590087890625,113.8499984741211,3577.590087890625,117.62000274658203,3589.81005859375,113.75,3552.77001953125,117.18000030517578,3566.820068359375,127959300,5057550000
2020-11-24,113.1712875366211,3635.409912109375,115.16999816894531,3635.409912109375,115.8499984741211,3642.31005859375,112.58999633789062,3594.52001953125,113.91000366210938,3594.52001953125,113874200,6280290000
2020-11-25,114.01634979248047,3629.64990234375,116.02999877929688,3629.64990234375,116.75,3635.5,115.16999816894531,3617.760009765625,115.55000305175781,3635.5,76499200,4910440000
2020-11-27,114.56663513183594,3638.35009765625,116.58999633789062,3638.35009765625,117.48999786376953,3644.31005859375,116.22000122070312,3629.330078125,116.56999969482422,3638.550048828125,46691300,2778390000
2020-11-30,116.98394775390625,3621.6298828125,119.05000305175781,3621.6298828125,120.97000122070312,3634.179931640625,116.80999755859375,3594.389892578125,116.97000122070312,3634.179931640625,169410200,6308410000
2020-12-01,120.59027099609375,3662.449951171875,122.72000122070312,3662.449951171875,123.47000122070312,3678.449951171875,120.01000213623047,3645.8701171875,121.01000213623047,3645.8701171875,127728200,5418480000
2020-12-02,120.94401550292969,3669.010009765625,123.08000183105469,3669.010009765625,123.37000274658203,3670.9599609375,120.88999938964844,3644.840087890625,122.0199966430664,3653.780029296875,89004200,5041250000
2020-12-03,120.80643463134766,3666.719970703125,122.94000244140625,3666.719970703125,123.77999877929688,3682.72998046875,122.20999908447266,3657.169921875,123.5199966430664,3668.280029296875,78967600,5065340000
2020-12-04,120.12841796875,3699.1201171875,122.25,3699.1201171875,122.86000061035156,3699.199951171875,121.5199966430664,3670.93994140625,122.5999984741211,3670.93994140625,78260400,5099620000
2020-12-07,121.60237884521484,3691.9599609375,123.75,3691.9599609375,124.56999969482422,3697.409912109375,122.25,3678.8798828125,122.30999755859375,3694.72998046875,86712000,4804500000
2020-12-08,122.22145080566406,3702.25,124.37999725341797,3702.25,124.9800033569336,3708.449951171875,123.08999633789062,3678.830078125,124.37000274658203,3683.050048828125,82225500,4584390000
2020-12-09,119.66658020019531,3672.820068359375,121.77999877929688,3672.820068359375,125.94999694824219,3712.389892578125,121.0,3660.5400390625,124.52999877929688,3705.97998046875,115089200,5232800000
2020-12-10,121.10124969482422,3668.10009765625,123.23999786376953,3668.10009765625,123.87000274658203,3678.489990234375,120.1500015258789,3645.179931640625,120.5,3659.1298828125,81312200,4658480000
2020-12-11,120.28565216064453,3663.4599609375,122.41000366210938,3663.4599609375,122.76000213623047,3665.909912109375,120.55000305175781,3633.39990234375,122.43000030517578,3656.080078125,86939800,4375470000
2020-12-14,119.66658020019531,3647.489990234375,121.77999877929688,3647.489990234375,123.3499984741211,3697.610107421875,121.54000091552734,3645.840087890625,122.5999984741211,3675.27001953125,79184500,4623850000
2020-12-15,125.66071319580078,3694.6201171875,127.87999725341797,3694.6201171875,127.9000015258789,3695.2900390625,124.12999725341797,3659.6201171875,124.33999633789062,3666.409912109375,157243700,4387080000
2020-12-16,125.59193420410156,3701.169921875,127.80999755859375,3701.169921875,128.3699951171875,3711.27001953125,126.55999755859375,3688.570068359375,127.41000366210938,3696.25,98208600,4067040000
2020-12-17,126.46647644042969,3722.47998046875,128.6999969482422,3722.47998046875,129.5800018310547,3725.1201171875,128.0399932861328,3710.8701171875,128.89999389648438,3713.64990234375,94359800,4192810000
2020-12-18,124.46188354492188,3709.409912109375,126.66000366210938,3709.409912109375,129.10000610351562,3726.699951171875,126.12000274658203,3685.840087890625,128.9600067138672,3722.389892578125,192541500,7097100000
2020-12-21,126.00464630126953,3694.919921875,128.22999572753906,3694.919921875,128.30999755859375,3702.89990234375,123.44999694824219,3636.47998046875,125.0199966430664,3684.280029296875,121251600,4748580000
2020-12-22,129.59132385253906,3687.260009765625,131.8800048828125,3687.260009765625,134.41000366210938,3698.260009765625,129.64999389648438,3676.159912109375,131.61000061035156,3698.080078125,168904800,4053310000
2020-12-23,128.68727111816406,3690.010009765625,130.9600067138672,3690.010009765625,132.42999267578125,3711.239990234375,130.77999877929688,3689.280029296875,132.16000366210938,3693.419921875,88223700,3779160000
2020-12-24,129.67971801757812,3703.06005859375,131.97000122070312,3703.06005859375,133.4600067138672,3703.820068359375,131.10000610351562,3689.320068359375,131.32000732421875,3694.030029296875,54930100,1883780000
2020-12-28,134.31781005859375,3735.360107421875,136.69000244140625,3735.360107421875,137.33999633789062,3740.510009765625,133.50999450683594,3723.030029296875,133.99000549316406,3723.030029296875,124486200,3535460000
2020-12-29,132.5293731689453,3727.0400390625,134.8699951171875,3727.0400390625,138.7899932861328,3756.1201171875,134.33999633789062,3723.31005859375,138.0500030517578,3750.010009765625,121047300,3393290000
2020-12-30,131.3993682861328,3732.0400390625,133.72000122070312,3732.0400390625,135.99000549316406,3744.6298828125,133.39999389648438,3730.2099609375,135.5800018310547,3736.18994140625,96452100,3154850000
